Deimon Devil Bats, DEI
QB,Yoichi Hiruma,21,2016,99,99,99,99,99,99,99,0.5,5
S,Yoichi Hiruma,21,2016,99,99,99,99,99,99,99,0.5,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Ojo White Knights, OJO
QB,Ichiro Takami,21,2016,87,85,85,85,85,85,2,5
RB,Keisuke Nekoyama,21,2016,83,84,85,82,82,85,2,5
RB,Shoichi Mayumura,21,2016,83,84,85,82,82,85,2,5
RB,Seijuro Shin,21,2016,99,99,99,99,99,99,5,5
WR,Haruto Sakuraba,21,2016,98,98,98,98,98,98,2,5
WR,Shun Kankazi,21,2016,83,84,85,82,82,85,2,5
OL,Makoto Otawara,21,2016,90,90,90,90,90,90,2,5
OL,Reiji Kagamido,21,2016,83,84,85,82,82,85,2,5
OL,Atsuo Iwabana,21,2016,83,84,85,82,82,85,2,5
OL,Eiji Suzuki,21,2016,83,84,85,82,82,85,2,5
OL,Yoshinori Agota,21,2016,83,84,85,82,82,85,2,5
K,Hiroyuki Iguchi,21,2016,83,84,85,82,82,85,2,5
S,Tadashi Tsurime,21,2016,83,84,85,82,82,85,2,5
S,Sota Nakawaki,21,2016,83,84,85,82,82,85,2,5
CB,Haruto Sakuraba,21,2016,98,98,98,98,98,98,2,5
DL,Daigo Ikari,21,2016,83,84,85,82,82,85,2,5
DL,Makoto Otawara,21,2016,90,90,90,90,90,90,2,5
DL,Naoki Uemura,21,2016,83,84,85,82,82,85,2,5
DL,Yorihiro Watanabe,21,2016,83,84,85,82,82,85,2,5
LB,Seijuro Shin,21,2016,99,99,99,99,99,99,5,5
LB,Kyohei Yakumaru,21,2016,83,84,85,82,82,85,2,5
LB,Takaya Gushiken,21,2016,83,84,85,82,82,85,2,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Yuhi Guts, YUH
QB,Daisuke Atsumi,21,2016,85,80,80,80,80,80,2,5
RB,Shinobu Haibara,21,2016,85,80,80,80,80,80,2,5
RB,RB GUTS,21,2016,85,60,60,60,60,60,1,5
WR,WR GUTS,21,2016,85,60,60,60,60,60,1,5
WR,WR GUTS,21,2016,85,60,60,60,60,60,1,5
WR,WR GUTS,21,2016,85,60,60,60,60,60,1,5
OL,OL GUTS,21,2016,85,60,60,60,60,60,1,5
OL,OL GUTS,21,2016,85,60,60,60,60,60,1,5
OL,OL GUTS,21,2016,85,60,60,60,60,60,1,5
OL,OL GUTS,21,2016,85,60,60,60,60,60,1,5
OL,OL GUTS,21,2016,85,60,60,60,60,60,1,5
K,K GUTS,21,2016,85,70,60,60,60,60,1,5
S,S GUTS,21,2016,85,60,60,60,60,60,1,5
CB,CB GUTS,21,2016,85,60,60,60,60,60,1,5
DL,DL GUTS,21,2016,85,60,60,60,60,60,1,5
DL,DL GUTS,21,2016,85,60,60,60,60,60,1,5
DL,DL GUTS,21,2016,85,60,60,60,60,60,1,5
DL,DL GUTS,21,2016,85,60,60,60,60,60,1,5
LB,LB GUTS,21,2016,85,60,60,60,60,60,1,5
LB,LB GUTS,21,2016,85,60,60,60,60,60,1,5
LB,LB GUTS,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Savanna Survivors, SAV
QB,QR SURVIVORS,21,2016,85,60,60,60,60,60,1,5
RB,Jono,21,2016,90,90,90,90,90,90,6,5
RB,RB SURVIVORS,21,2016,85,60,60,60,60,60,1,5
WR,WR SURVIVORS,21,2016,85,60,60,60,60,60,1,5
WR,WR SURVIVORS,21,2016,85,60,60,60,60,60,1,5
WR,WR SURVIVORS,21,2016,85,60,60,60,60,60,1,5
OL,OL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
OL,OL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
OL,OL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
OL,OL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
OL,OL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
K,K SURVIVORS,21,2016,85,70,60,60,60,60,1,5
S,S SURVIVORS,21,2016,85,60,60,60,60,60,1,5
CB,CB SURVIVORS,21,2016,85,60,60,60,60,60,1,5
DL,DL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
DL,DL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
DL,DL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
DL,DL SURVIVORS,21,2016,85,60,60,60,60,60,1,5
LB,LB SURVIVORS,21,2016,85,60,60,60,60,60,1,5
LB,LB SURVIVORS,21,2016,85,60,60,60,60,60,1,5
LB,LB SURVIVORS,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Seibu Wild Gunmen, SEI
QB,Shien Mushanokoji,21,2016,99,99,99,99,99,99
RB,Riku Kaitani,21,2016,99,95,95,95,95,95,2,5
RB,Yosuke Iseri,21,2016,83,84,85,82,82,85,2,5
WR,Jo Tetsuma,21,2016,95,95,95,95,95,95,2,5
WR,Rokuro Hata,21,2016,83,84,85,82,82,85,2,5
WR,Tetsuro Kokonoe,21,2016,83,84,85,82,82,85,2,5
OL,Buharou Ushijima,21,2016,83,84,85,82,82,85,2,5
OL,Ryosuke Haga,21,2016,83,84,85,82,82,85,2,5
OL,Soji Nishina,21,2016,83,84,85,82,82,85,2,5
OL,Mototsugu Hazama 21,2016,83,84,85,82,82,85,2,5
OL,Hinata Shiraishi,21,2016,83,84,85,82,82,85,2,5
K,Oguri Babayama,21,2016,83,84,85,82,82,85,2,5
S,Riku Kaitani,21,2016,99,95,95,95,95,95,2,5
CB,Tetsuo Yokome,21,2016,83,84,85,82,82,85,2,5
DL,Buharou Ushijima,21,2016,83,84,85,82,82,85,2,5
DL,Ryosuke Haga,21,2016,83,84,85,82,82,85,2,5
DL,Mototsugu Hazama 21,2016,83,84,85,82,82,85,2,5
DL,Soji Nishina,21,2016,83,84,85,82,82,85,2,5
LB,Santa Saiyama,21,2016,83,84,85,82,82,85,2,5
LB,Hinata Shiraishi,21,2016,83,84,85,82,82,85,2,5
LB,Kakumichi Ushio,21,2016,83,84,85,82,82,85,2,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Taiyo Sphinx, TAI
QB,Kiminari Harao,21,2016,85,75,74,73,72,71,5,5
RB,RB SPHINX,21,2016,85,60,60,60,60,60,1,5
RB,RB SPHINX,21,2016,85,60,60,60,60,60,1,5
WR,WR SPHINX,21,2016,85,60,60,60,60,60,1,5
WR,WR SPHINX,21,2016,85,60,60,60,60,60,1,5
WR,WR SPHINX,21,2016,85,60,60,60,60,60,1,5
OL,Mamoru Banba,21,2016,97,97,97,97,97,97,1,5
OL,Niinobu Kasamatsu,21,2016,83,84,85,82,82,85,2,5
OL,OL SPHINX,21,2016,85,60,60,60,60,60,1,5
OL,OL SPHINX,21,2016,85,60,60,60,60,60,1,5
OL,OL SPHINX,21,2016,85,60,60,60,60,60,1,5
K,K SPHINX,21,2016,85,70,60,60,60,60,1,5
S,S SPHINX,21,2016,85,60,60,60,60,60,1,5
CB,Ken Kamaguruma,21,2016,83,84,85,82,82,85,2,5
DL,Mamoru Banba,21,2016,97,97,97,97,97,97,1,5
DL,Niinobu Kasamatsu,21,2016,83,84,85,82,82,85,2,5
DL,DL SPHINX,21,2016,85,60,60,60,60,60,1,5
DL,DL SPHINX,21,2016,85,60,60,60,60,60,1,5
LB,LB SPHINX,21,2016,85,60,60,60,60,60,1,5
LB,LB SPHINX,21,2016,85,60,60,60,60,60,1,5
LB,LB SPHINX,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Dokubari Scorpions, DOK
QB,Sasuke Kanagushi,21,2O16,80,80,80,80,80,80,1,5
RB,RB SCORPIONS,21,2016,85,60,60,60,60,60,1,5
RB,RB SCORPIONS,21,2016,85,60,60,60,60,60,1,5
WR,WR SCORPIONS,21,2016,85,60,60,60,60,60,1,5
WR,WR SCORPIONS,21,2016,85,60,60,60,60,60,1,5
WR,WR SCORPIONS,21,2016,85,60,60,60,60,60,1,5
OL,OL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
OL,OL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
OL,OL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
OL,OL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
OL,OL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
K,K SCORPIONS,21,2016,85,70,60,60,60,60,1,5
S,S SCORPIONS,21,2016,85,60,60,60,60,60,1,5
CB,CB SCORPIONS,21,2016,85,60,60,60,60,60,1,5
DL,DL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
DL,DL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
DL,DL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
DL,DL SCORPIONS,21,2016,85,60,60,60,60,60,1,5
LB,LB SCORPIONS,21,2016,85,60,60,60,60,60,1,5
LB,LB SCORPIONS,21,2016,85,60,60,60,60,60,1,5
LB,LB SCORPIONS,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Misaki Wolves, MIS
QB,QR WOLVES,21,2016,85,60,60,60,60,60,1,5
RB,Taiga Kamiya,21,2016,89,89,89,89,89,89,5,5
RB,RB WOLVES,21,2016,85,60,60,60,60,60,1,5
RB,RB WOLVES,21,2016,85,60,60,60,60,60,1,5
WR,WR WOLVES,21,2016,85,60,60,60,60,60,1,5
WR,WR WOLVES,21,2016,85,60,60,60,60,60,1,5
WR,WR WOLVES,21,2016,85,60,60,60,60,60,1,5
OL,OL WOLVES,21,2016,85,60,60,60,60,60,1,5
OL,OL WOLVES,21,2016,85,60,60,60,60,60,1,5
OL,OL WOLVES,21,2016,85,60,60,60,60,60,1,5
OL,OL WOLVES,21,2016,85,60,60,60,60,60,1,5
OL,OL WOLVES,21,2016,85,60,60,60,60,60,1,5
K,K WOLVES,21,2016,85,70,60,60,60,60,1,5
S,S WOLVES,21,2016,85,60,60,60,60,60,1,5
CB,CB WOLVESS,21,2016,85,60,60,60,60,60,1,5
DL,DL WOLVES,21,2016,85,60,60,60,60,60,1,5
DL,DL WOLVES,21,2016,85,60,60,60,60,60,1,5
DL,DL WOLVES,21,2016,85,60,60,60,60,60,1,5
DL,DL WOLVES,21,2016,85,60,60,60,60,60,1,5
LB,LB WOLVES,21,2016,85,60,60,60,60,60,1,5
LB,LB WOLVES,21,2016,85,60,60,60,60,60,1,5
LB,LB WOLVES,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Teikoku Alexanders, TEI
QB,Karin Koizumi,21,2016,91,91,91,91,91,91,0.5,5
QB,Kirio Ibarada,21,2016,90,83,83,83,83,83,2,5
RB,Dojiro Tenma,21,2016,90,90,90,90,90,90,1,5
RB,Takeru Yamato,21,2016,99,99,99,99,99,99,2,5
WR,Honjo Taka,21,2016,99,99,99,99,99,99,2,5
WR,Mikoto Sano,21,2016,90,90,90,90,90,90,1,5
WR,WR ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
OL,Kureji Hera,21,2016,95,95,95,95,95,95,1,5
OL,Aki Reisuke,21,2016,90,90,90,90,90,90,1,5
OL,Orio Tokashiki,21,2016,90,90,90,90,90,90,1,5
OL,OL ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
OL,OL ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
K,Hotei,21,2016,90,88,88,88,88,88,1,5
S,S ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
CB,Honjo Taka,21,2016,99,99,99,99,99,99,2,5
DL,DL ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
DL,DL ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
DL,DL ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
DL,DL ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
DL,DL ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
LB,Takeru Yamato,21,2016,99,99,99,99,99,99,2,5
LB,LB ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
LB,LB ALEXANDERS,21,2016,89,89,89,89,89,89,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Hakushu Dinosaurs, HAK
QB,Reiji Maruko,21,2016,90,90,90,90,90,90,2,5
RB,RB DINOSAURS,21,2016,85,60,60,60,60,60,1,5
RB,RB DINOSAURS,21,2016,85,60,60,60,60,60,1,5
WR,Hiromi Kisaragi,21,2016,85,80,80,80,80,80,1,5
WR,WR DINOSAURS,21,2016,85,60,60,60,60,60,1,5
WR,WR DINOSAURS,21,2016,85,60,60,60,60,60,1,5
OL,Rikiya Gao,21,2016,99,99,99,99,99,99,2,5
OL,OL DINOSAURS,21,2016,85,60,60,60,60,60,1,5
OL,OL DINOSAURS,21,2016,85,60,60,60,60,60,1,5
OL,OL DINOSAURS,21,2016,85,60,60,60,60,60,1,5
OL,OL DINOSAURS,21,2016,85,60,60,60,60,60,1,5
K,Mitsui Saburo,21,2016,80,80,80,80,80,80,1,5
S,Reiji Maruko,21,2016,90,90,90,90,90,90,2,5
CB,Hiromi Kisaragi,21,2016,85,80,80,80,80,80,1,5
DL,Rikiya Gao,21,2016,99,99,99,99,99,99,2,5
DL,DL DINOSAURS,21,2016,85,60,60,60,60,60,1,5
DL,DL DINOSAURS,21,2016,85,60,60,60,60,60,1,5
DL,DL DINOSAURS,21,2016,85,60,60,60,60,60,1,5
LB,Hanataka Tengu,21,2016,78,78,78,78,78,78,1,5
LB,LB DINOSAURS,21,2016,85,60,60,60,60,60,1,5
LB,LB DINOSAURS,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
END_PLAYERS
Sengoku Samurais, SEN
QB,QR SAMURAIS,21,2016,85,60,60,60,60,60,1,5
RB,RB SAMURAIS,21,2016,85,60,60,60,60,60,1,5
RB,RB SAMURAIS,21,2016,85,60,60,60,60,60,1,5
WR,WR SAMURAIS,21,2016,85,60,60,60,60,60,1,5
WR,WR SAMURAIS,21,2016,85,60,60,60,60,60,1,5
WR,WR SAMURAIS,21,2016,85,60,60,60,60,60,1,5
OL,OL SAMURAIS,21,2016,85,60,60,60,60,60,1,5
OL,OL SAMURAIS,21,2016,85,60,60,60,60,60,1,5
OL,OL SAMURAIS,21,2016,85,60,60,60,60,60,1,5
OL,OL SAMURAIS,21,2016,85,60,60,60,60,60,1,5
OL,OL SAMURAIS,21,2016,85,60,60,60,60,60,1,5
K,K SAMURAIS,21,2016,85,70,60,60,60,60,1,5
S,S SAMURAIS,21,2016,85,60,60,60,60,60,1,5
CB,CB SAMURAI,21,2016,85,60,60,60,60,60,1,5
DL,DL SAMURAI,21,2016,85,60,60,60,60,60,1,5
DL,DL SAMURAI,21,2016,85,60,60,60,60,60,1,5
DL,DL SAMURAI,21,2016,85,60,60,60,60,60,1,5
DL,DL SAMURAI,21,2016,85,60,60,60,60,60,1,5
DL,DL SAMURAI,21,2016,85,60,60,60,60,60,1,5
LB,LB SAMURAI,21,2016,85,60,60,60,60,60,1,5
LB,LB SAMURAI,21,2016,85,60,60,60,60,60,1,5
LB,LB SAMURAI,21,2016,85,60,60,60,60,60,1,5
LB,LB SAMURAI,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
LB,Reserve,21,2016,85,60,60,60,60,60,1,5
RB,Reserve,21,2016,85,60,60,60,60,60,1,5
WR,Reserve,21,2016,85,60,60,60,60,60,1,5
OL,Reserve,21,2016,85,60,60,60,60,60,1,5
K,Reserve,21,2016,85,70,60,60,60,60,1,5
S,Reserve,21,2016,85,60,60,60,60,60,1,5
CB,Reserve,21,2016,85,60,60,60,60,60,1,5
DL,Reserve,21,2016,85,60,60,60,60,60,1,5
